Name,Label,Contrast0,Dissimilarity0,Homogenity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Dissimilarity45,Homogenity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Dissimilarity90,Homogenity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Dissimilarity135,Homogenity135,Entropy135,ASM135,Energy135,Correlation135
18.JPG,Gilt Head Bream,1061.5029952138395,15.907534352322715,5592321.000001554,7.474588503767733,0.053274335364506514,0.23081233798154405,0.7803118343718973,1418.6040207080405,19.984732469465143,5592321.000000449,7.651823975660941,0.04330762321468743,0.2081048370766221,0.7065945710989204,1096.756417012826,16.38779527559049,5592321.000000415,7.496729362651629,0.051480343823413516,0.22689280249363028,0.7732071304918736,1444.3075671151444,20.21376092752207,5592321.000000401,7.65235397436104,0.042284095980083355,0.2056309703816119,0.7012707970627414
19.JPG,Gilt Head Bream,672.5283001389588,13.209603211362866,5592321.000001606,8.006711414116413,0.02559629685964716,0.15998842726787196,0.8362224924159694,920.8892367784619,16.417012834025588,5592321.0000006445,8.165235988765115,0.02051309361778962,0.1432239282305496,0.7759644938452344,718.0788796577459,13.808187116374219,5592321.000000583,8.033806811590056,0.024295529789519037,0.15587023381492388,0.825256963239038,892.5994326988458,16.23949097898181,5592321.000000633,8.163436543331327,0.02031756152916185,0.14253968405030878,0.7828429693137717
2.JPG,Gilt Head Bream,556.3182491894398,10.732391539292076,5592321.000001232,7.327403467413962,0.022975137449699975,0.15157551731628685,0.8941967113286489,808.8255936511829,14.078058156116363,5592321.000000449,7.501852206084398,0.01734669238294774,0.13170684258210635,0.846374136427261,619.3494636989121,11.792795585591236,5592321.000000382,7.386908077721003,0.021393006155561802,0.1462634819617043,0.8824991666819414,859.0260090520177,14.486483972967948,5592321.00000044,7.504229192316655,0.016951621900792465,0.13019839438638428,0.8368393095689629
20.JPG,Gilt Head Bream,1043.3155164427967,15.254129998455364,5592321.0000014715,6.89599006298417,0.08798744891991313,0.2966267838882948,0.7906153559010992,1457.839264678538,19.683055366110608,5592321.000000503,7.076022781916144,0.07374842025866012,0.2715666037248691,0.7073647501049788,1149.539959079918,16.363723727447326,5592321.000000436,6.9421905947689275,0.08414336339338949,0.29007475483638606,0.7692437050689801,1460.0796546593278,19.72597495194984,5592321.0000005085,7.073030564957241,0.07330757608228491,0.27075371850130686,0.706912124736308
21.png,Gilt Head Bream,608.7739385517924,10.399351551643548,5592321.000001269,7.168871491780801,0.03458691159980859,0.18597556721195554,0.9145031416578683,1025.7647560294965,14.876449252898386,5592321.000000406,7.438651374359969,0.027226694701542407,0.1650051353793039,0.8557397399881216,832.3317006633839,12.3346456692912,5592321.000000342,7.264226209320888,0.032044615998831155,0.1790101002704349,0.8830855914920607,1034.4147188294291,14.891406782813371,5592321.000000443,7.40499916469531,0.027393198828183023,0.1655089086067062,0.8545217601923236
22.JPG,Gilt Head Bream,759.572286552414,12.647537440172169,5592321.000001534,7.369221284223848,0.03393160378015806,0.18420533048790433,0.8836355146231131,1130.770134540268,16.535061070122296,5592321.000000513,7.554121168189547,0.027436662149036027,0.1656401586241574,0.8264850917452647,818.6891158782149,12.648288796577573,5592321.000000383,7.318795400296609,0.03373316401988969,0.1836659032588512,0.8745925246772438,1075.6899218798326,16.10739971479941,5592321.000000537,7.525745911945393,0.02773609989528579,0.166541586083734,0.8349385260573623
23.JPG,Gilt Head Bream,759.6627759765316,11.863115639956096,5592321.000001341,7.296805186325233,0.030614275584570395,0.1749693561300675,0.8777306484669363,1247.935814371642,16.52797755595528,5592321.00000049,7.4884124108238925,0.023865904372019457,0.1544859358388959,0.7989911778607801,906.110778721555,12.547600595201217,5592321.000000385,7.23440821819943,0.029681286395399575,0.17228257716727938,0.8542468198782891,1070.9244373488596,15.061426622853357,5592321.000000496,7.431784035701827,0.02569850759004989,0.16030754065249048,0.8275046960402876
24.JPG,Gilt Head Bream,371.7875405280239,9.937424733672671,5592321.000001167,8.02406495485244,0.01399785321293164,0.11831252348306852,0.9048435934172198,552.1470022940015,12.398443796887337,5592321.0000004275,8.163768141851014,0.011096581771406164,0.10534031408442907,0.8585458355205666,406.3030876061638,9.933721867443662,5592321.000000361,7.96276589464128,0.013718368793918875,0.11712544042145102,0.8957696811208236,535.5677351354605,12.198090396180621,5592321.000000409,8.138256319786603,0.011205851271983687,0.10585769349453863,0.862790387618704
25.JPG,Gilt Head Bream,758.3321290721025,11.43708507024785,5592321.000001345,6.982687069081629,0.04061400014764306,0.20152915458474752,0.9003268029447926,1249.9553599107314,16.29760059520109,5592321.00000044,7.260966178877456,0.03265694962941101,0.18071233944977583,0.8354450591592334,939.0759501518891,12.626542253084457,5592321.000000303,7.042539047216909,0.03834252862333077,0.19581248331843087,0.8765531337547172,1171.2760555521186,15.539556079112165,5592321.00000041,7.209810735279522,0.03378376075215093,0.18380359287062625,0.8458029324483121
26.JPG,Gilt Head Bream,846.8764551489892,11.987216303843567,5592321.000001514,6.899973829641926,0.03042068383252758,0.17441526261347537,0.8986057521077732,1213.7243939487937,15.53250356500713,5592321.000000472,7.114150852347582,0.025785944044294684,0.16058002380213637,0.8545511816627233,920.3439611879082,12.466659433318863,5592321.000000361,6.953193685161326,0.029528182386233465,0.17183766288632263,0.8898343600957783,1237.8237181474453,15.811070122140272,5592321.000000439,7.0983358426354615,0.025553522982236627,0.1598546933381583,0.8516639024446969
27.JPG,Gilt Head Bream,763.6403118727853,12.4494210282531,5592321.000001461,7.418034170561318,0.03910692110887745,0.19775469933449735,0.8834845926668965,1263.7449159898242,17.446075392150785,5592321.000000504,7.655501228863665,0.030498491390215893,0.174638172775072,0.806451396789467,985.3166191332207,14.138988777977469,5592321.000000404,7.472599808752747,0.03640914216929238,0.19081179777281168,0.8491651670633932,1312.0632401264845,17.88827577655145,5592321.000000484,7.646967342034144,0.02968715620687844,0.17229961174326086,0.7990557500881192
28.JPG,Gilt Head Bream,963.799243476914,13.266960012350602,5592321.0000013895,6.748748658607902,0.0580096348812408,0.24085189407858265,0.8497684152458381,1414.2197594395175,17.58069316138658,5592321.000000474,6.955316481998678,0.048527202555360256,0.22028890701839768,0.7794155296825253,1053.3732872465732,13.618435736871655,5592321.0000003725,6.7413439108682445,0.05690188917344874,0.23854116871820835,0.8358354612465957,1443.5155465310772,17.93507037014103,5592321.000000461,6.94248576168531,0.047557359037614634,0.21807649813222568,0.7748455673453168
29.JPG,Gilt Head Bream,608.745051721475,10.401775513354332,5592321.000001267,7.169060523679272,0.034535676280113906,0.1858377687126971,0.9145177755260316,1024.193796887575,14.859802219604337,5592321.000000428,7.43886175347792,0.027221170370945107,0.1649883946553366,0.8559787801360181,832.3715512430864,12.330290160580224,5592321.000000335,7.263748926765921,0.03203422622589722,0.17898107784315417,0.8830948977013264,1034.2429474858836,14.889763779527327,5592321.000000395,7.40385787692661,0.02736246268186386,0.16541602909592487,0.8545642026257461
3.JPG,Gilt Head Bream,852.314188667591,14.502794503627628,5592321.000001631,8.01094784072461,0.023988149752542008,0.15488108261676767,0.7820813691685979,1115.357663215317,17.89377828755663,5592321.000000591,8.199543303052366,0.018687230159967556,0.13670124417856466,0.7146458355948421,893.0984251968462,15.190991381982684,5592321.0000005495,8.058746300698045,0.022508309857896355,0.1500276969692475,0.7716471107691036,1084.5685101370243,17.66457932915855,5592321.0000006035,8.189584748387354,0.018553073302590813,0.13620966670024126,0.7225090216020635
30.JPG,Gilt Head Bream,615.7316350162009,10.18094796973847,5592321.00000108,7.088149893156332,0.04128622093845142,0.20319011033623516,0.9099180114375067,1146.1771808543533,15.631393762787406,5592321.000000249,7.39388577142955,0.03197801927331955,0.17882398964713753,0.8319991114953451,914.931024862044,12.628309256618415,5592321.000000185,7.190159815367636,0.0380582287297589,0.19508518326556454,0.8660620747634041,1086.215992931982,14.958196416392822,5592321.00000021,7.3334796943869,0.03290292685194631,0.18139163942129832,0.840787853470593
31.JPG,Gilt Head Bream,680.4048170449264,11.050146672841619,5592321.000001379,7.214443339455392,0.032777600311059814,0.18104585140527196,0.9001011791186646,1142.1794593589384,15.683799367598874,5592321.000000461,7.480085005425872,0.02614895976273183,0.16170639988179758,0.8320166853818576,905.6009052017911,12.745892491784971,5592321.000000341,7.2938621799822885,0.03082036256994967,0.17555729141778667,0.8670085225074413,1120.7033294066623,15.383780767561486,5592321.000000408,7.444303337516274,0.026410409867906336,0.1625127990895066,0.8351690660657246
32.JPG,Gilt Head Bream,709.3460089547632,11.96021306160197,5592321.000001503,7.412629764763562,0.02700579566480371,0.16433440195164162,0.9021010222136876,1096.5502511005052,15.968410936821797,5592321.000000438,7.634246120185851,0.021479047472476295,0.14655731804477146,0.8483056490748299,847.3148056295888,12.801785603571242,5592321.000000359,7.4408146610338175,0.025813686303264402,0.16066638199469235,0.8829339255321703,1078.048267096522,15.679056358112764,5592321.000000466,7.603173599350528,0.02175960822021812,0.14751138335809247,0.8508657824842267
33.JPG,Gilt Head Bream,889.4452524316843,13.423266944572411,5592321.000001463,7.2729616355320905,0.035800359505366794,0.18920982930431177,0.8649119147075375,1255.5549011098244,17.207824415648943,5592321.000000373,7.494360759088207,0.02962258527747002,0.1721121299544864,0.8089573705700879,911.7104904209672,13.306218612437222,5592321.000000298,7.290796251529183,0.03543902620695711,0.18825255962923082,0.8614550135889256,1225.8494791989622,16.837389174778473,5592321.000000349,7.458802472687183,0.030204740504338697,0.17379511070320333,0.8134763820017687
34.JPG,Gilt Head Bream,899.1586536977003,12.7108537903344,5592321.000001492,7.041805729881675,0.037334742197352784,0.1932220023634803,0.8734061417208266,1321.0243660487438,16.842612685225166,5592321.00000052,7.269647866123553,0.030637026340855137,0.1750343576011725,0.8138587034933082,1038.4488343976573,13.783914067828013,5592321.000000403,7.093540194160577,0.03516181467773713,0.18751483855347856,0.8537630354405633,1385.8590272180468,17.3849742699486,5592321.000000498,7.264952446934985,0.03016556866627629,0.17368237868671735,0.80472338648305
35.JPG,Gilt Head Bream,906.832561371007,13.225551953064006,5592321.000001542,7.162136161588773,0.03715632808043273,0.19275976779513077,0.8704321416653528,1287.3516802033644,17.060186620373067,5592321.000000543,7.368468806539445,0.03077729350092288,0.1754345846773745,0.816069100729808,1005.6645173290291,13.948043896087663,5592321.000000417,7.181955938345574,0.035379792933149586,0.18809516988256128,0.8563630431331551,1360.3365521731137,17.695191890383825,5592321.000000548,7.362641525734043,0.03021950308501368,0.1738375767347603,0.805641923424955
36.JPG,Gilt Head Bream,722.1216149451919,12.523529411764017,5592321.000001435,7.514067885791541,0.03403416154390528,0.18448349938112427,0.8897235525560792,1112.974471448941,16.646645793291686,5592321.0000004545,7.737225685670041,0.02722514015769901,0.1650004247197534,0.8296800110601801,830.8381796763425,13.16634633269279,5592321.000000355,7.541587953957917,0.03281443101108673,0.18114753934593406,0.8730794535739999,1064.781496062988,16.16493582987177,5592321.00000049,7.70204158929811,0.02800360768819091,0.16734278498994484,0.8370524264627426
37.JPG,Gilt Head Bream,932.3165354330666,13.00592867068018,5592321.000001319,6.97865968565708,0.04787435280367918,0.21880208592168215,0.8631389931835843,1408.2719015438165,17.583886167772373,5592321.000000442,7.20394014997181,0.039434387555761966,0.19858093452233014,0.7928504031274645,1037.5589776179506,13.480268460536873,5592321.000000349,6.977495021068979,0.04707927764404237,0.21697759710173392,0.8474815254197383,1367.6416702833355,17.27453654907332,5592321.00000045,7.167025879912469,0.03988935080061294,0.19972318543577494,0.798829497975629
38.JPG,Gilt Head Bream,1002.6533889146227,14.361648911532368,5592321.000001506,7.203989610293405,0.04256285176160695,0.20630766287660512,0.863010584420333,1305.3668392336751,17.64714179428366,5592321.000000502,7.379659615083408,0.03626384211196706,0.19043067534398722,0.8213377696797394,997.5473370946619,14.089528179056256,5592321.000000398,7.187021173364751,0.04267279320487147,0.20657394125317807,0.8636020985078695,1319.9777884555874,17.670980841961992,5592321.000000473,7.355220934147046,0.03611751594278818,0.1900460889962963,0.8193375450256517
39.JPG,Gilt Head Bream,711.0250115794286,10.896310020070448,5592321.0000011735,7.099683071731825,0.0416903593668737,0.20418217201037336,0.8931530355624574,1289.0609926219927,16.395452290904533,5592321.000000348,7.354477205424484,0.032380293920790976,0.1799452525653038,0.805934172343152,1015.3624837249641,13.192634385268663,5592321.000000283,7.164163303402633,0.03809485306675521,0.19517902824523747,0.8472957811093091,1246.5339605679237,15.942572385144699,5592321.000000317,7.314537643255476,0.03295264222355705,0.18152862645752887,0.8123357496890256
4.JPG,Gilt Head Bream,994.3057742782105,15.590844526786498,5592321.000001635,7.829466701285898,0.03245270559744648,0.18014634494612006,0.7927622704059526,1361.4239258478526,19.892274784549425,5592321.000000513,8.04570585127548,0.0243460660986637,0.15603225980118246,0.7149997709760008,1091.5941936883833,16.914455328910435,5592321.000000491,7.909935575595374,0.02916089572646306,0.17076561634727017,0.7716575475101184,1335.8105276210547,19.735073470146947,5592321.00000049,8.027373087774267,0.024001276418756413,0.15492345341734548,0.720352328263332
40.JPG,Gilt Head Bream,503.30001543925243,11.16161803303969,5462271.000001019,7.897958217818943,0.017919726477670546,0.1338645826111991,0.8605212905638425,761.8563922127684,14.277621055242163,5462270.999999974,8.050929671479032,0.014255292693112213,0.11939553045701591,0.788622939656043,583.6379502758913,11.654070308140755,5462270.999999945,7.8784874766287745,0.01733460824011166,0.1316609594379126,0.8380722131532653,750.9368683737325,14.1331297662595,5462270.99999995,8.03150999172148,0.014394363643645642,0.11997651288333747,0.7916479283062716
41.JPG,Gilt Head Bream,989.6972363748642,14.209757603828352,5592321.000001385,7.149792047672058,0.04298440886385344,0.20732681655746668,0.856878073627102,1363.8122636245462,18.037882075764248,5592321.000000285,7.356615015308316,0.036415572966764516,0.19082864818146283,0.8022021950414902,1040.7181784363424,14.280209560419049,5592321.000000226,7.160247917997162,0.04239553026194604,0.20590174905023523,0.849204226340633,1346.593976687948,17.751674003347922,5592321.000000279,7.326549762163619,0.03681709586897936,0.1918778149473757,0.8046890775779538
42.JPG,Gilt Head Bream,805.9336729967551,12.107055735679493,5592321.000001332,7.058608501935274,0.04629896826882814,0.21517195046945162,0.8828530699124515,1184.3432481865054,16.015980531960984,5592321.00000036,7.279003246483216,0.03918048613578114,0.19794061264879712,0.8276769601043517,905.3139376278597,12.717620435240871,5592321.00000029,7.088141251152038,0.04510556134230953,0.2123806990814126,0.8683853968781389,1209.515112530229,16.179846859693665,5592321.000000382,7.261076968774294,0.03874819789675473,0.1968456194502553,0.8240135014695913
43.JPG,Gilt Head Bream,446.3862899490573,10.270804384745679,5592321.000000956,7.860196009358653,0.020210227140948157,0.1421626784389917,0.8930378843280227,710.4917229834329,13.405418810837556,5592321.000000213,8.019892128440976,0.01635918225103646,0.1279030189285478,0.8297872739926622,521.3628092256051,10.51895653791306,5592321.000000147,7.808151412887849,0.02021196786828879,0.14216880061493375,0.8751235423846055,689.4641174282208,13.201670903341887,5592321.000000201,7.995060127888361,0.01644021061152463,0.12821938469484492,0.8348211247066027
44.JPG,Gilt Head Bream,545.2259688127251,11.418712366835896,5592321.000001234,7.694726715295175,0.027559403734726363,0.1660102518964608,0.8722843983878777,817.5180575361018,14.733848967697996,5592321.000000396,7.867075660275937,0.022391897215746692,0.1496392235202612,0.80847818584538,609.2581375162606,11.68082336164674,5592321.000000305,7.669217855106338,0.027398555103233517,0.1655250890446325,0.8573158315608546,802.8187426374707,14.487258974518012,5592321.000000339,7.837761289999982,0.02256300851494144,0.15020988154892287,0.811918680033464
45.JPG,Gilt Head Bream,975.0034275127422,13.962019453449889,5592321.000001636,7.113869802777973,0.04449310965518816,0.21093389878155705,0.8631049847701959,1346.3767592535328,17.7837280674562,5592321.000000581,7.356208337126428,0.03738678711624062,0.19335663194274103,0.8106851846399863,998.1190402380678,13.851230702461553,5592321.000000431,7.155677128162349,0.04378769364596748,0.20925509228204575,0.8598317151729433,1313.7848750697708,17.44728439456881,5592321.000000581,7.321647452317914,0.03775362474696492,0.1943029200680343,0.8152670177417852
46.JPG,Gilt Head Bream,697.2742318974869,11.667963563377326,5592321.000001418,7.3486850454464285,0.03149202428354458,0.17745992303487731,0.8900441633718135,1188.627007254006,16.426870853741764,5592321.000000439,7.570384877694569,0.02422396779739668,0.1556405082149139,0.8123655048373223,950.7836815673526,13.353462706925392,5592321.00000035,7.369892968882153,0.0288176229911242,0.16975754177981078,0.850095931778049,1187.6193502386998,16.426777853555844,5592321.000000437,7.558549705227256,0.0243049137518051,0.15590033275078377,0.8125286090636626
47.JPG,Gilt Head Bream,820.476563223707,11.7942102825375,5592321.000001451,6.928114536395711,0.02873135076912491,0.16950324707546138,0.8973172888296619,1156.6894723789605,15.285758571517214,5592321.000000436,7.183777253559336,0.023872043384700312,0.1545058037249744,0.8552123903791938,862.6979198958313,12.050080600161232,5592321.000000381,7.012801572091259,0.028401497755624748,0.1685274391771997,0.8921590961225796,1137.8767592535246,15.073237646475317,5592321.0000004545,7.151761707142969,0.02445802004335438,0.15639060087919088,0.8575683552810076
48.JPG,Gilt Head Bream,730.224208738607,11.158530183726226,5527041.000001497,7.00648773910073,0.035696559951362956,0.18893533272356167,0.9034881822251507,1147.937658875335,15.285882571765333,5527041.000000527,7.2328666087700375,0.02894954275167786,0.17014565158027947,0.8479985508891825,896.7800545600967,12.186248372496784,5527041.000000413,7.052726310410038,0.033632391595175865,0.18339136183358218,0.8814485111221148,1161.9476408953042,15.354826709653393,5527041.000000499,7.210686049058757,0.028728647489222634,0.16949527276364565,0.8461439988708183
49.JPG,Gilt Head Bream,473.41841902115743,10.649482785239805,5592321.000001015,7.871041344484263,0.020694886353250154,0.14385717345078816,0.8946453535625554,751.1009827019496,13.912750325500614,5592321.000000238,8.031128824807013,0.01644490703731025,0.12823769741113666,0.8328956642705903,555.778303056595,11.015546531093028,5592321.000000149,7.8306414376262135,0.020516594674919706,0.14323615002826523,0.8764574514371393,724.0287370574708,13.609833219666353,5592321.000000223,8.002937318982825,0.016679438103433423,0.1291488989633029,0.8389165641083449
5.JPG,Gilt Head Bream,1033.91309248109,15.869090628376584,5592321.000001783,7.77072971103845,0.0365214354880787,0.19110582274770882,0.8235294299260919,1450.39893979788,20.486669973339872,5592321.000000647,7.982578497814877,0.027637747158124604,0.1662460440375187,0.7527005818734258,1159.370776241561,17.347402194804314,5592321.000000571,7.84036983423807,0.03278880488258102,0.18107679277748714,0.8024199202422064,1424.9476253952723,20.303227106453914,5592321.000000613,7.969488266161098,0.027215449034558872,0.16497105514167892,0.7570344675436832
50.JPG,Gilt Head Bream,445.77665585919243,9.789377798363091,5592321.000001084,7.834885011909405,0.016431408018527393,0.12818505380319264,0.909608262329103,692.2823795647504,12.578647157294458,5592321.000000291,7.973549010690094,0.013030733184504002,0.11415223687910807,0.8596638361529766,529.6061132122165,9.94838489676979,5592321.000000237,7.760500191266382,0.01653151690812453,0.12857494665806604,0.8926793271513898,721.0950616901131,12.774614049228195,5592321.000000317,7.96224568308291,0.01299829486012577,0.11401006473169713,0.8538210226409951
51.JPG,Gilt Head Bream,580.3004014204092,11.442041068395094,5592321.000001353,7.4920160579579,0.023706533318489736,0.15396926095324917,0.8922203331912884,820.021374542734,14.87613925227851,5592321.000000509,7.67649097065806,0.017267047507618382,0.13140413809168408,0.8479857067778699,591.2364684729258,12.021948043896089,5592321.000000512,7.538512593509871,0.02272208648437745,0.15073847048573052,0.8904042295526313,796.7708475416892,14.536456072912168,5592321.000000529,7.6551391501786705,0.018097466665666757,0.1345268250783715,0.8522951873213328
52.JPG,Gilt Head Bream,556.3182491894398,10.732391539292076,5592321.000001232,7.327403467413962,0.022975137449699975,0.15157551731628685,0.8941967113286489,808.8255936511829,14.078058156116363,5592321.000000449,7.501852206084398,0.01734669238294774,0.13170684258210635,0.846374136427261,619.3494636989121,11.792795585591236,5592321.000000382,7.386908077721003,0.021393006155561802,0.1462634819617043,0.8824991666819414,859.0260090520177,14.486483972967948,5592321.00000044,7.504229192316655,0.016951621900792465,0.13019839438638428,0.8368393095689629
53.JPG,Gilt Head Bream,759.6627759765316,11.863115639956096,5592321.000001341,7.296805186325233,0.030614275584570395,0.1749693561300675,0.8777306484669363,1247.935814371642,16.52797755595528,5592321.00000049,7.4884124108238925,0.023865904372019457,0.1544859358388959,0.7989911778607801,906.110778721555,12.547600595201217,5592321.000000385,7.23440821819943,0.029681286395399575,0.17228257716727938,0.8542468198782891,1070.9244373488596,15.061426622853357,5592321.000000496,7.431784035701827,0.02569850759004989,0.16030754065249048,0.8275046960402876
54.JPG,Gilt Head Bream,994.3057742782105,15.590844526786498,5592321.000001635,7.829466701285898,0.03245270559744648,0.18014634494612006,0.7927622704059526,1361.4239258478526,19.892274784549425,5592321.000000513,8.04570585127548,0.0243460660986637,0.15603225980118246,0.7149997709760008,1091.5941936883833,16.914455328910435,5592321.000000491,7.909935575595374,0.02916089572646306,0.17076561634727017,0.7716575475101184,1335.8105276210547,19.735073470146947,5592321.00000049,8.027373087774267,0.024001276418756413,0.15492345341734548,0.720352328263332
55.JPG,Gilt Head Bream,1033.91309248109,15.869090628376584,5592321.000001783,7.77072971103845,0.0365214354880787,0.19110582274770882,0.8235294299260919,1450.39893979788,20.486669973339872,5592321.000000647,7.982578497814877,0.027637747158124604,0.1662460440375187,0.7527005818734258,1159.370776241561,17.347402194804314,5592321.000000571,7.84036983423807,0.03278880488258102,0.18107679277748714,0.8024199202422064,1424.9476253952723,20.303227106453914,5592321.000000613,7.969488266161098,0.027215449034558872,0.16497105514167892,0.7570344675436832
56.JPG,Gilt Head Bream,907.6439864134684,14.932422417785627,5592321.0000017155,7.939818445033322,0.028154171687046675,0.16779204893869876,0.7989594968173284,1213.7121799243641,18.74361398722803,5592321.000000662,8.138024104951333,0.021700041838452255,0.14730934063545412,0.7315432012066897,955.3699237398386,15.81579763159505,5592321.000000624,7.998584217584492,0.02555917140245503,0.15987235972004363,0.788814921078179,1197.3097216194283,18.763035526070986,5592321.000000601,8.135363954727959,0.020731037397188352,0.14398276770915452,0.7351636070294002
